"","letter","alpha","lambda","prc.ok","prc.ko"
"68","A",0.25,0.0691173856003492,92.7086554650723,7.29134453492767
"69","A",0.25,0.0572736220563398,92.7086554650723,7.29134453492767
"70","A",0.25,0.0474593729921966,92.7017833213071,7.29821667869292
"71","A",0.25,0.0393268664341985,92.7017833213071,7.29821667869292
"72","A",0.25,0.0325879236497201,92.6983472494245,7.30165275057554
"73","A",0.25,0.0270037474146808,92.6914751056592,7.30852489434079
"74","A",0.25,0.0223764601351686,92.6811668900113,7.31883310998866
"75","A",0.25,0.0185420919730784,92.684602961894,7.31539703810604
"76","A",0.25,0.0153647705070983,92.6914751056592,7.30852489434079
"77","A",0.25,0.0127319060372778,92.6880390337766,7.31196096622341
"78","A",0.25,0.0105502019224552,92.6914751056592,7.30852489434079
"79","A",0.25,0.00874234857520009,92.6914751056592,7.30852489434079
"80","A",0.25,0.007244283964616,92.6949111775418,7.30508882245817
"81","A",0.25,0.00600292355178613,92.6880390337766,7.31196096622341
"82","A",0.25,0.00497427921718675,92.6811668900113,7.31883310998866
"83","A",0.25,0.00412190052348306,92.6811668900113,7.31883310998866
"84","A",0.25,0.00341558307921018,92.6811668900113,7.31883310998866
"85","A",0.25,0.00283029823367226,92.684602961894,7.31539703810604
"86","A",0.25,0.0023453061763559,92.684602961894,7.31539703810604
"87","A",0.25,0.00194342101316877,92.6777308181287,7.32226918187128
"88","A",0.25,0.00161040177717623,92.684602961894,7.31539703810604
"89","A",0.25,0.00133444779404942,92.6983472494245,7.30165275057554
"90","A",0.25,0.00110578052029093,92.6983472494245,7.30165275057554
"91","A",0.25,0.000916297036502572,92.7017833213071,7.29821667869292
"92","A",0.25,0.000759282917086021,92.6949111775418,7.30508882245817
"93","A",0.25,0.000629174301795354,92.6949111775418,7.30508882245817
"94","A",0.25,0.000521360738048612,92.6949111775418,7.30508882245817
"95","A",0.25,0.000432021807634167,92.6880390337766,7.31196096622341
"96","A",0.25,0.000357991748611669,92.684602961894,7.31539703810604
"97","A",0.25,0.000296647275228671,92.6811668900113,7.31883310998866
"98","A",0.25,0.000245814620705273,92.684602961894,7.31539703810604
"99","A",0.25,0.00020369250890944,92.684602961894,7.31539703810604
"100","A",0.25,0.000168788325392446,92.6914751056592,7.30852489434079
"101","A",0.5,0.843941626962225,61.4541456207264,38.5458543792736
"102","A",0.5,0.699326129893472,61.4541456207264,38.5458543792736
"103","A",0.5,0.579491543404662,61.4541456207264,38.5458543792736
"104","A",0.5,0.48019147937268,61.4541456207264,38.5458543792736
"105","A",0.5,0.39790719896857,61.457581692609,38.542418307391
"106","A",0.5,0.329722924692157,75.9749853966945,24.0250146033055
"107","A",0.5,0.273222518590665,88.3379720303749,11.6620279696251
"108","A",0.5,0.226403865411309,92.0214410885476,7.97855891145243
"109","A",0.5,0.187607926819446,92.6364979555372,7.36350204446277
"110","A",0.5,0.155459952689185,92.6949111775418,7.30508882245817
"111","A",0.5,0.128820766264224,92.7155276088376,7.28447239116242
"112","A",0.5,0.106746396958452,92.7155276088376,7.28447239116242
"113","A",0.5,0.0884546303678983,92.7155276088376,7.28447239116242
"114","A",0.5,0.0732972901798914,92.7086554650723,7.29134453492767
"115","A",0.5,0.0607372697773997,92.712091536955,7.28790846304505
"116","A",0.5,0.0503294996439675,92.7155276088376,7.28447239116242
"117","A",0.5,0.0417051761413661,92.7155276088376,7.28447239116242
"118","A",0.5,0.0345586928001746,92.7155276088376,7.28447239116242
"119","A",0.5,0.0286368110281699,92.7155276088376,7.28447239116242
"120","A",0.5,0.0237296864960983,92.712091536955,7.28790846304505
"121","A",0.5,0.0196634332170993,92.7017833213071,7.29821667869292
"122","A",0.5,0.01629396182486,92.7017833213071,7.29821667869292
"123","A",0.5,0.0135018737073404,92.7052193931897,7.29478060681029
"124","A",0.5,0.0111882300675843,92.6949111775418,7.30508882245817
"125","A",0.5,0.00927104598653922,92.6983472494245,7.30165275057554
"126","A",0.5,0.00768238525354915,92.6914751056592,7.30852489434079
"127","A",0.5,0.00636595301863891,92.6949111775418,7.30508882245817
"128","A",0.5,0.00527510096122759,92.6914751056592,7.30852489434079
"129","A",0.5,0.00437117428760004,92.6983472494245,7.30165275057554
"130","A",0.5,0.003622141982308,92.6983472494245,7.30165275057554
"131","A",0.5,0.00300146177589307,92.6880390337766,7.31196096622341
"132","A",0.5,0.00248713960859338,92.6811668900113,7.31883310998866
"133","A",0.5,0.00206095026174153,92.6914751056592,7.30852489434079
"134","A",0.5,0.00170779153960509,92.6949111775418,7.30508882245817
"135","A",0.5,0.00141514911683613,92.6983472494245,7.30165275057554
"136","A",0.5,0.00117265308817795,92.6949111775418,7.30508882245817
"137","A",0.5,0.000971710506584385,92.7086554650723,7.29134453492767
"138","A",0.5,0.000805200888588115,92.7086554650723,7.29134453492767
"139","A",0.5,0.000667223897024711,92.7086554650723,7.29134453492767
"140","A",0.5,0.000552890260145465,92.7052193931897,7.29478060681029
"141","A",0.5,0.000458148518251286,92.7052193931897,7.29478060681029
"142","A",0.5,0.000379641458543011,92.6983472494245,7.30165275057554
"143","A",0.5,0.000314587150897677,92.6914751056592,7.30852489434079
"144","A",0.5,0.000260680369024306,92.684602961894,7.31539703810604
"145","A",0.5,0.000216010903817084,92.6811668900113,7.31883310998866
"146","A",0.5,0.000178995874305835,92.684602961894,7.31539703810604
"147","A",0.5,0.000148323637614335,92.6880390337766,7.31196096622341
"148","A",0.5,0.000122907310352636,92.6914751056592,7.30852489434079
"149","A",0.5,0.00010184625445472,92.6914751056592,7.30852489434079
"150","A",0.5,8.43941626962228e-05,92.6880390337766,7.31196096622341
"151","A",0.75,0.56262775130815,61.4541456207264,38.5458543792736
"152","A",0.75,0.466217419928981,61.4541456207264,38.5458543792736
"153","A",0.75,0.386327695603108,61.4541456207264,38.5458543792736
"154","A",0.75,0.32012765291512,61.4541456207264,38.5458543792736
"155","A",0.75,0.265271465979047,73.7106140260454,26.2893859739546
"156","A",0.75,0.219815283128105,91.5713156719239,8.42868432807614
"157","A",0.75,0.18214834572711,92.6536783149504,7.34632168504965
"158","A",0.75,0.150935910274206,92.7086554650723,7.29134453492767
"159","A",0.75,0.125071951212964,92.7258358244854,7.27416417551455
"160","A",0.75,0.103639968459456,92.7155276088376,7.28447239116242
"161","A",0.75,0.085880510842816,92.7155276088376,7.28447239116242
"162","A",0.75,0.0711642646389678,92.7155276088376,7.28447239116242
"163","A",0.75,0.0589697535785989,92.7086554650723,7.29134453492767
"164","A",0.75,0.0488648601199276,92.7086554650723,7.29134453492767
"165","A",0.75,0.0404915131849331,92.712091536955,7.28790846304505
"166","A",0.75,0.033552999762645,92.712091536955,7.28790846304505
"167","A",0.75,0.0278034507609107,92.712091536955,7.28790846304505
"168","A",0.75,0.0230391285334497,92.712091536955,7.28790846304505
"169","A",0.75,0.0190912073521133,92.7052193931897,7.29478060681029
"170","A",0.75,0.0158197909973989,92.7052193931897,7.29478060681029
"171","A",0.75,0.0131089554780662,92.6983472494245,7.30165275057554
"172","A",0.75,0.0108626412165734,92.6983472494245,7.30165275057554
"173","A",0.75,0.00900124913822694,92.6949111775418,7.30508882245817
"174","A",0.75,0.00745882004505621,92.6949111775418,7.30508882245817
"175","A",0.75,0.00618069732435948,92.6914751056592,7.30852489434079
"176","A",0.75,0.00512159016903277,92.6949111775418,7.30508882245817
"177","A",0.75,0.0042439686790926,92.6949111775418,7.30508882245817
"178","A",0.75,0.00351673397415173,92.6880390337766,7.31196096622341
"179","A",0.75,0.00291411619173336,92.6983472494245,7.30165275057554
"180","A",0.75,0.00241476132153867,92.6914751056592,7.30852489434079
"181","A",0.75,0.00200097451726204,92.684602961894,7.31539703810604
"182","A",0.75,0.00165809307239558,92.6914751056592,7.30852489434079
"183","A",0.75,0.00137396684116102,92.6880390337766,7.31196096622341
"184","A",0.75,0.00113852769307006,92.6949111775418,7.30508882245817
"185","A",0.75,0.000943432744557421,92.7017833213071,7.29821667869292
"186","A",0.75,0.000781768725451966,92.7052193931897,7.29478060681029
"187","A",0.75,0.00064780700438959,92.7086554650723,7.29134453492767
"188","A",0.75,0.000536800592392076,92.712091536955,7.28790846304505
"189","A",0.75,0.000444815931349807,92.712091536955,7.28790846304505
"190","A",0.75,0.000368593506763643,92.7086554650723,7.29134453492767
"191","A",0.75,0.000305432345500857,92.6983472494245,7.30165275057554
"192","A",0.75,0.00025309430569534,92.6983472494245,7.30165275057554
"193","A",0.75,0.000209724767265118,92.6949111775418,7.30508882245817
"194","A",0.75,0.000173786912682871,92.684602961894,7.31539703810604
"195","A",0.75,0.000144007269211389,92.684602961894,7.31539703810604
"196","A",0.75,0.000119330582870556,92.6880390337766,7.31196096622341
"197","A",0.75,9.88824250762235e-05,92.6914751056592,7.30852489434079
"198","A",0.75,8.19382069017575e-05,92.6880390337766,7.31196096622341
"199","A",0.75,6.78975029698131e-05,92.6914751056592,7.30852489434079
"200","A",1,0.421970813481113,61.4541456207264,38.5458543792736
"201","A",1,0.349663064946736,61.4541456207264,38.5458543792736
"202","A",1,0.289745771702331,61.4541456207264,38.5458543792736
"203","A",1,0.24009573968634,61.4541456207264,38.5458543792736
"204","A",1,0.198953599484285,92.7601965433117,7.23980345668831
"205","A",1,0.164861462346078,92.7601965433117,7.23980345668831
"206","A",1,0.136611259295333,92.7533243995464,7.24667560045356
"207","A",1,0.113201932705655,92.7395801120159,7.26041988798406
"208","A",1,0.0938039634097231,92.7155276088376,7.28447239116242
"209","A",1,0.0777299763445923,92.7155276088376,7.28447239116242
"210","A",1,0.064410383132112,92.7155276088376,7.28447239116242
"211","A",1,0.0533731984792259,92.712091536955,7.28790846304505
"212","A",1,0.0442273151839492,92.7086554650723,7.29134453492767
"213","A",1,0.0366486450899457,92.7052193931897,7.29478060681029
"214","A",1,0.0303686348886998,92.712091536955,7.28790846304505
"215","A",1,0.0251647498219837,92.712091536955,7.28790846304505
"216","A",1,0.020852588070683,92.712091536955,7.28790846304505
"217","A",1,0.0172793464000873,92.712091536955,7.28790846304505
"218","A",1,0.014318405514085,92.7052193931897,7.29478060681029
"219","A",1,0.0118648432480492,92.7052193931897,7.29478060681029
"220","A",1,0.00983171660854964,92.6983472494245,7.30165275057554
"221","A",1,0.00814698091243002,92.6949111775418,7.30508882245817
"222","A",1,0.0067509368536702,92.6949111775418,7.30508882245817
"223","A",1,0.00559411503379216,92.6914751056592,7.30852489434079
"224","A",1,0.00463552299326961,92.6914751056592,7.30852489434079
"225","A",1,0.00384119262677458,92.6983472494245,7.30165275057554
"226","A",1,0.00318297650931945,92.6949111775418,7.30508882245817
"227","A",1,0.0026375504806138,92.6949111775418,7.30508882245817
"228","A",1,0.00218558714380002,92.6914751056592,7.30852489434079
"229","A",1,0.001811070991154,92.6880390337766,7.31196096622341
"230","A",1,0.00150073088794653,92.6949111775418,7.30508882245817
"231","A",1,0.00124356980429669,92.6983472494245,7.30165275057554
"232","A",1,0.00103047513087076,92.6914751056592,7.30852489434079
"233","A",1,0.000853895769802544,92.6949111775418,7.30508882245817
"234","A",1,0.000707574558418065,92.7086554650723,7.29134453492767
"235","A",1,0.000586326544088975,92.7052193931897,7.29478060681029
"236","A",1,0.000485855253292192,92.712091536955,7.28790846304505
"237","A",1,0.000402600444294057,92.712091536955,7.28790846304505
"238","A",1,0.000333611948512356,92.7086554650723,7.29134453492767
"239","A",1,0.000276445130072733,92.7052193931897,7.29478060681029
"240","A",1,0.000229074259125643,92.7017833213071,7.29821667869292
"241","A",1,0.000189820729271505,92.6949111775418,7.30508882245817
"242","A",1,0.000157293575448839,92.6949111775418,7.30508882245817
"243","A",1,0.000130340184512153,92.6949111775418,7.30508882245817
"244","A",1,0.000108005451908542,92.684602961894,7.31539703810604
"245","A",1,8.94979371529173e-05,92.6880390337766,7.31196096622341
"246","A",1,7.41618188071677e-05,92.6880390337766,7.31196096622341
"247","A",1,6.14536551763181e-05,92.6949111775418,7.30508882245817
"248","A",1,5.09231272273599e-05,92.6949111775418,7.30508882245817
"249","B",0,433.049143561266,52.8192969796928,47.1807030203072
"250","B",0,358.843043102954,52.8192969796928,47.1807030203072
"251","B",0,297.352694256445,52.8192969796928,47.1807030203072
"252","B",0,246.399161084471,52.8192969796928,47.1807030203072
"253","B",0,204.176884070104,52.8192969796928,47.1807030203072
"254","B",0,169.189699368681,52.8192969796928,47.1807030203072
"255","B",0,140.197821623314,52.8192969796928,47.1807030203072
"256","B",0,116.173911658129,52.8192969796928,47.1807030203072
"257","B",0,96.2666722897675,52.8192969796928,47.1807030203072
"258","B",0,79.7706822596862,52.8192969796928,47.1807030203072
"259","B",0,66.1013993401763,52.8192969796928,47.1807030203072
"260","B",0,54.7744468388185,52.8192969796928,47.1807030203072
"261","B",0,45.3884495101001,52.8192969796928,47.1807030203072
"262","B",0,37.6108106576242,52.8330412672233,47.1669587327767
"263","B",0,31.1659264326462,54.7022643713706,45.2977356286294
"264","B",0,25.8254196977331,61.7015427962753,38.2984572037247
"265","B",0,21.4000473884655,68.0445314915988,31.9554685084012
"266","B",0,17.7329946071997,71.6352266089407,28.3647733910593
"267","B",0,14.6943178223271,75.212177438752,24.787822561248
"268","B",0,12.1763402655012,79.0949386661169,20.9050613338831
"269","B",0,10.089836360827,82.0637047727038,17.9362952272962
"270","B",0,8.36086997968573,84.427722227949,15.572277772051
"271","B",0,6.92817448344428,86.1010892347868,13.8989107652132
"272","B",0,5.74098171478234,87.314022609353,12.685977390647
"273","B",0,4.75722300704528,88.3207916709618,11.6792083290382
"274","B",0,3.9420384636461,89.1110882039652,10.8889117960348
"275","B",0,3.26654168321552,89.6230629144762,10.3769370855238
"276","B",0,2.70679615802512,90.2587362127616,9.74126378723843
"277","B",0,2.24296707393834,90.8050716420988,9.19492835790125
"278","B",0,1.85861845557002,91.3170463526097,8.6829536473903
"279","B",0,1.54013075070244,91.7637356973508,8.23626430264921
"280","B",0,1.27621821582083,92.2516579046834,7.74834209531663
"281","B",0,1.05752900112543,92.5952650929457,7.40473490705426
"282","B",0,0.876313763866824,92.949180496856,7.05081950314401
"283","B",0,0.72615106718133,93.2275023193485,6.77249768065148
"284","B",0,0.601719833820526,93.406178057245,6.59382194275504
"285","B",0,0.498610791578701,93.4714634230148,6.52853657698519
"286","B",0,0.413170228909044,93.4955159261932,6.50448407380682
"287","B",0,0.342370524144195,93.5161323574889,6.48386764251108
"288","B",0,0.283702860470557,93.5298766450194,6.47012335498059
"289","B",0,0.235088324967128,93.5298766450194,6.47012335498059
"290","B",0,0.194804241466524,93.5298766450194,6.47012335498059
"291","B",0,0.161423126812674,93.533312716902,6.46668728309796
"292","B",0,0.133762107404928,93.533312716902,6.46668728309796
"293","B",0,0.110841003582905,93.533312716902,6.46668728309796
"294","B",0,0.0918475965549347,93.533312716902,6.46668728309796
"295","B",0,0.0761088470893195,93.533312716902,6.46668728309796
"296","B",0,0.0630670460908669,93.533312716902,6.46668728309796
"297","B",0,0.0522600519484901,93.533312716902,6.46668728309796
"298","B",0,0.0433049143561267,93.533312716902,6.46668728309796
"299","B",0.25,1.73219657424506,52.8192969796928,47.1807030203072
"300","B",0.25,1.43537217241181,93.533312716902,6.46668728309796
"301","B",0.25,1.18941077702578,93.533312716902,6.46668728309796
"302","B",0.25,0.985596644337886,93.533312716902,6.46668728309796
"303","B",0.25,0.816707536280418,93.533312716902,6.46668728309796
"304","B",0.25,0.676758797474723,93.533312716902,6.46668728309796
"305","B",0.25,0.560791286493256,93.533312716902,6.46668728309796
"306","B",0.25,0.464695646632518,93.533312716902,6.46668728309796
"307","B",0.25,0.38506668915907,93.533312716902,6.46668728309796
"308","B",0.25,0.319082729038745,93.533312716902,6.46668728309796
"309","B",0.25,0.264405597360705,93.533312716902,6.46668728309796
"310","B",0.25,0.219097787355274,93.533312716902,6.46668728309796
"311","B",0.25,0.1815537980404,93.533312716902,6.46668728309796
"312","B",0.25,0.150443242630497,93.533312716902,6.46668728309796
"313","B",0.25,0.124663705730585,93.533312716902,6.46668728309796
"314","B",0.25,0.103301678790932,93.533312716902,6.46668728309796
"315","B",0.25,0.0856001895538621,93.533312716902,6.46668728309796
"316","B",0.25,0.0709319784287989,93.533312716902,6.46668728309796
"317","B",0.25,0.0587772712893086,93.533312716902,6.46668728309796
"318","B",0.25,0.0487053610620047,93.533312716902,6.46668728309796
"319","B",0.25,0.0403593454433081,93.533312716902,6.46668728309796
"320","B",0.25,0.0334434799187429,93.533312716902,6.46668728309796
"321","B",0.25,0.0277126979337771,93.533312716902,6.46668728309796
"322","B",0.25,0.0229639268591293,93.533312716902,6.46668728309796
"323","B",0.25,0.0190288920281811,93.533312716902,6.46668728309796
"324","B",0.25,0.0157681538545844,93.533312716902,6.46668728309796
"325","B",0.25,0.0130661667328621,93.533312716902,6.46668728309796
"326","B",0.25,0.0108271846321005,93.533312716902,6.46668728309796
"327","B",0.25,0.00897186829575337,93.533312716902,6.46668728309796
"328","B",0.25,0.0074344738222801,93.533312716902,6.46668728309796
"329","B",0.25,0.00616052300280975,93.533312716902,6.46668728309796
"330","B",0.25,0.00510487286328334,93.533312716902,6.46668728309796
"331","B",0.25,0.00423011600450174,93.533312716902,6.46668728309796
"332","B",0.25,0.0035052550554673,93.533312716902,6.46668728309796
"333","B",0.25,0.00290460426872532,93.533312716902,6.46668728309796
"334","B",0.25,0.0024068793352821,93.533312716902,6.46668728309796
"335","B",0.25,0.0019944431663148,93.533312716902,6.46668728309796
"336","B",0.25,0.00165268091563617,93.533312716902,6.46668728309796
"337","B",0.25,0.00136948209657678,93.533312716902,6.46668728309796
"338","B",0.25,0.00113481144188223,93.533312716902,6.46668728309796
"339","B",0.25,0.000940353299868513,93.533312716902,6.46668728309796
"340","B",0.25,0.000779216965866097,93.533312716902,6.46668728309796
"341","B",0.25,0.000645692507250697,93.533312716902,6.46668728309796
"342","B",0.25,0.000535048429619711,93.533312716902,6.46668728309796
"343","B",0.25,0.000443364014331622,93.533312716902,6.46668728309796
"344","B",0.25,0.000367390386219739,93.533312716902,6.46668728309796
"345","B",0.25,0.000304435388357278,93.533312716902,6.46668728309796
"346","B",0.25,0.000252268184363467,93.533312716902,6.46668728309796
"347","B",0.25,0.00020904020779396,93.533312716902,6.46668728309796
"348","B",0.25,0.000173219657424507,93.533312716902,6.46668728309796
"349","B",0.5,0.866098287122531,52.8192969796928,47.1807030203072
"350","B",0.5,0.717686086205907,93.533312716902,6.46668728309796
"351","B",0.5,0.594705388512889,93.533312716902,6.46668728309796
"352","B",0.5,0.492798322168943,93.533312716902,6.46668728309796
"353","B",0.5,0.408353768140209,93.533312716902,6.46668728309796
"354","B",0.5,0.338379398737362,93.533312716902,6.46668728309796
"355","B",0.5,0.280395643246628,93.533312716902,6.46668728309796
"356","B",0.5,0.232347823316259,93.533312716902,6.46668728309796
"357","B",0.5,0.192533344579535,93.533312716902,6.46668728309796
"358","B",0.5,0.159541364519372,93.533312716902,6.46668728309796
"359","B",0.5,0.132202798680353,93.533312716902,6.46668728309796
"360","B",0.5,0.109548893677637,93.533312716902,6.46668728309796
"361","B",0.5,0.0907768990202002,93.533312716902,6.46668728309796
"362","B",0.5,0.0752216213152484,93.533312716902,6.46668728309796
"363","B",0.5,0.0623318528652925,93.533312716902,6.46668728309796
"364","B",0.5,0.0516508393954661,93.533312716902,6.46668728309796
"365","B",0.5,0.042800094776931,93.533312716902,6.46668728309796
"366","B",0.5,0.0354659892143994,93.533312716902,6.46668728309796
"367","B",0.5,0.0293886356446543,93.533312716902,6.46668728309796
"368","B",0.5,0.0243526805310023,93.533312716902,6.46668728309796
"369","B",0.5,0.0201796727216541,93.533312716902,6.46668728309796
"370","B",0.5,0.0167217399593715,93.533312716902,6.46668728309796
"371","B",0.5,0.0138563489668886,93.533312716902,6.46668728309796
"372","B",0.5,0.0114819634295647,93.533312716902,6.46668728309796
"373","B",0.5,0.00951444601409055,93.533312716902,6.46668728309796
"374","B",0.5,0.0078840769272922,93.533312716902,6.46668728309796
"375","B",0.5,0.00653308336643105,93.533312716902,6.46668728309796
"376","B",0.5,0.00541359231605024,93.533312716902,6.46668728309796
"377","B",0.5,0.00448593414787668,93.533312716902,6.46668728309796
"378","B",0.5,0.00371723691114005,93.533312716902,6.46668728309796
"379","B",0.5,0.00308026150140487,93.533312716902,6.46668728309796
"380","B",0.5,0.00255243643164167,93.533312716902,6.46668728309796
"381","B",0.5,0.00211505800225087,93.533312716902,6.46668728309796
"382","B",0.5,0.00175262752773365,93.533312716902,6.46668728309796
"383","B",0.5,0.00145230213436266,93.533312716902,6.46668728309796
"384","B",0.5,0.00120343966764105,93.533312716902,6.46668728309796
"385","B",0.5,0.000997221583157401,93.533312716902,6.46668728309796
"386","B",0.5,0.000826340457818087,93.533312716902,6.46668728309796
"387","B",0.5,0.000684741048288389,93.533312716902,6.46668728309796
"388","B",0.5,0.000567405720941114,93.533312716902,6.46668728309796
"389","B",0.5,0.000470176649934256,93.533312716902,6.46668728309796
"390","B",0.5,0.000389608482933048,93.533312716902,6.46668728309796
"391","B",0.5,0.000322846253625348,93.533312716902,6.46668728309796
"392","B",0.5,0.000267524214809855,93.533312716902,6.46668728309796
"393","B",0.5,0.000221682007165811,93.533312716902,6.46668728309796
"394","B",0.5,0.000183695193109869,93.533312716902,6.46668728309796
"395","B",0.5,0.000152217694178639,93.533312716902,6.46668728309796
"396","B",0.5,0.000126134092181734,93.533312716902,6.46668728309796
"397","B",0.5,0.00010452010389698,93.533312716902,6.46668728309796
"398","B",0.5,8.66098287122534e-05,93.533312716902,6.46668728309796
"399","B",0.75,0.577398858081688,52.8192969796928,47.1807030203072
"400","B",0.75,0.478457390803938,93.533312716902,6.46668728309796
"401","B",0.75,0.396470259008593,93.533312716902,6.46668728309796
"402","B",0.75,0.328532214779295,93.533312716902,6.46668728309796
"403","B",0.75,0.272235845426806,93.533312716902,6.46668728309796
"404","B",0.75,0.225586265824908,93.533312716902,6.46668728309796
"405","B",0.75,0.186930428831085,93.533312716902,6.46668728309796
"406","B",0.75,0.154898548877506,93.533312716902,6.46668728309796
"407","B",0.75,0.128355563053023,93.533312716902,6.46668728309796
"408","B",0.75,0.106360909679582,93.533312716902,6.46668728309796
"409","B",0.75,0.0881351991202351,93.533312716902,6.46668728309796
"410","B",0.75,0.0730325957850914,93.533312716902,6.46668728309796
"411","B",0.75,0.0605179326801335,93.533312716902,6.46668728309796
"412","B",0.75,0.0501477475434989,93.533312716902,6.46668728309796
"413","B",0.75,0.0415545685768616,93.533312716902,6.46668728309796
"414","B",0.75,0.0344338929303108,93.533312716902,6.46668728309796
"415","B",0.75,0.028533396517954,93.533312716902,6.46668728309796
"416","B",0.75,0.0236439928095996,93.533312716902,6.46668728309796
"417","B",0.75,0.0195924237631029,93.533312716902,6.46668728309796
"418","B",0.75,0.0162351203540016,93.533312716902,6.46668728309796
"419","B",0.75,0.0134531151477694,93.533312716902,6.46668728309796
"420","B",0.75,0.011147826639581,93.533312716902,6.46668728309796
"421","B",0.75,0.0092375659779257,93.533312716902,6.46668728309796
"422","B",0.75,0.00765464228637645,93.533312716902,6.46668728309796
"423","B",0.75,0.0063429640093937,93.533312716902,6.46668728309796
"424","B",0.75,0.00525605128486146,93.533312716902,6.46668728309796
"425","B",0.75,0.00435538891095403,93.533312716902,6.46668728309796
"426","B",0.75,0.00360906154403349,93.533312716902,6.46668728309796
"427","B",0.75,0.00299062276525112,93.533312716902,6.46668728309796
"428","B",0.75,0.00247815794076003,93.533312716902,6.46668728309796
"429","B",0.75,0.00205350766760325,93.533312716902,6.46668728309796
