"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3"
"1",0.5,0.0118384891832852,0.010075034346708,0.00782185892467057,0.00489660760207137,0.00408709745613417,0.00426251453129954,0.00859699809738567,0.00782048120618593,0.00317102388837996,0.00317046535385916
"2",0.7,0.0109928828130505,0.00998918048461364,0.00725812134451413,0.00520846438366505,0.00401663025861462,0.00395038119920489,0.00796279331970967,0.00780011574365297,0.00274822070326263,0.00301939964270438
"3",0.9,0.010922415615531,0.0103135152060746,0.00697625255443591,0.00516654272182864,0.00394616306109506,0.00432502250577322,0.00803326051722923,0.00812164859681396,0.00288915509830174,0.00301381658773337
