"","size.train","error.glm.test","error.glm.train","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.5,0.0794520547945206,0.065206229676536,0.0794520547945206,0.065206229676536,0.0794520547945206,0.065206229676536
"2",0.6,0.0791095890410959,0.0664575014261266,0.0791095890410959,0.0664575014261266,0.0791095890410959,0.0664575014261266
"3",0.7,0.0811643835616438,0.0676039119804401,0.0811643835616438,0.0676039119804401,0.0811643835616438,0.0676039119804401
"4",0.8,0.0791095890410959,0.0687774093485934,0.0791095890410959,0.0687774093485934,0.0791095890410959,0.0687774093485934
"5",0.9,0.0777397260273973,0.0681688533941814,0.0777397260273973,0.0681688533941814,0.0777397260273973,0.0681688533941814
