"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2"
"1",0.5,0.0989208633093525,0.099438202247191,0.0361960431654676,0.0349438202247191,0.0897032374100719,0.0897752808988764,0.0719424460431655,0.0741573033707865
"2",0.7,0.0975719424460432,0.10000802632635,0.0352967625899281,0.0363592583674452,0.0876798561151079,0.0895738020707922,0.0721672661870504,0.0740829922144634
"3",0.9,0.0973471223021583,0.0997565391098071,0.0352967625899281,0.0357700230975716,0.0879046762589928,0.0898932517635308,0.0714928057553957,0.0738498033585118
