"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.5,0.127216494845361,0.127457801829661,0.0687628865979381,0.069166344543229,0.0915463917525773,0.0932611776832882,0.0607731958762887,0.0587553150367221,0.0333505154639175,0.033732766396083
"2",0.7,0.127628865979381,0.127795468350237,0.0688144329896907,0.0685453441071987,0.0918041237113402,0.0926945093780486,0.0611855670103093,0.0602808812972814,0.0334536082474227,0.0340702019179444
"3",0.9,0.127474226804124,0.128933428775948,0.0688659793814433,0.0693342877594846,0.0915979381443299,0.0936005726556908,0.0609278350515464,0.0605440229062276,0.0335567010309278,0.0343879742304939
