"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1"
"1",0.5,0.062192118226601,0.0625500215477436,0.062192118226601,0.0625500215477436,0.062192118226601,0.0625500215477436
"2",0.7,0.0619458128078818,0.0619173262972735,0.0619458128078818,0.0619173262972735,0.0619458128078818,0.0619173262972735
"3",0.9,0.0619458128078818,0.0628975990149805,0.0619458128078818,0.0628975990149805,0.0619458128078818,0.0628975990149805
