"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.5,0.0664944013781223,0.0606060606060606,0.0287683031869078,0.0278064738292011,0.036520241171404,0.0339187327823691,0.0468561584840655,0.0426997245179063,0.0208440999138674,0.0167871900826446
"2",0.7,0.0666666666666667,0.0608128881510176,0.0284237726098191,0.0266248539629835,0.037037037037037,0.0349259054295026,0.0473729543496985,0.0418127036832073,0.0204995693367786,0.018262313226342
"3",0.9,0.0658053402239449,0.0605988138511575,0.0282515073212748,0.0275014348574708,0.0361757105943152,0.0341496078056246,0.0466838931955211,0.0414195523244691,0.0204995693367786,0.0181270327147503
