"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.5,0.127405949256343,0.127043131252392,0.0660542432195975,0.0662548515825726,0.0875984251968504,0.0893237850543924,0.0649606299212598,0.0644508828513639,0.0361986001749781,0.0340567430164544
"2",0.7,0.12674978127734,0.127215931276845,0.0657261592300962,0.0662631784459196,0.0877077865266842,0.0909019914096056,0.064413823272091,0.063334634908239,0.0356517935258093,0.0339320577899258
"3",0.9,0.126531058617673,0.126917119689009,0.0656167979002625,0.0655692896407204,0.0875984251968504,0.0905032344276733,0.0641951006124235,0.0634433747380569,0.0356517935258093,0.0343183405715674
