"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1"
"1",0.1,0.0680657969370391,0.0676633586802423,0.0680657969370391,0.0676633586802423,0.0680657969370391,0.0676633586802423
"2",0.2,0.0679111019440004,0.066121028549333,0.0679111019440004,0.066121028549333,0.0679111019440004,0.066121028549333
"3",0.3,0.0677048419532821,0.0633324740053278,0.0677048419532821,0.0633324740053278,0.0677048419532821,0.0633324740053278
"4",0.4,0.0677048419532821,0.0661252900232019,0.0677048419532821,0.0661252900232019,0.0677048419532821,0.0661252900232019
"5",0.5,0.0677048419532821,0.0648895305370079,0.0677048419532821,0.0648895305370079,0.0677048419532821,0.0648895305370079
"6",0.6,0.0677048419532821,0.0655022772192146,0.0677048419532821,0.0655022772192146,0.0677048419532821,0.0655022772192146
"7",0.7,0.0677048419532821,0.0658859057930984,0.0677048419532821,0.0658859057930984,0.0677048419532821,0.0658859057930984
"8",0.8,0.0677048419532821,0.0652562718527947,0.0677048419532821,0.0652562718527947,0.0677048419532821,0.0652562718527947
"9",0.9,0.0677048419532821,0.0655533435499348,0.0677048419532821,0.0655533435499348,0.0677048419532821,0.0655533435499348
