"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2"
"1",0.5,0.0688144329896907,0.0717948717948718,0.0316494845360825,0.033500837520938,0.0614432989690722,0.0637289009148306,0.0445360824742268,0.046360005153975
"2",0.7,0.0689690721649485,0.0709946988661464,0.0316494845360825,0.0339419820350464,0.0618041237113402,0.0628773376527757,0.0444845360824742,0.0451700780444706
"3",0.9,0.068659793814433,0.0716832023364687,0.0314432989690722,0.0334006213403198,0.0614948453608247,0.0638520236510186,0.0443814432989691,0.0461137596815989
