"","size.train","nrow.train","nrow.test","type.model","type.set","letter.to.test","value.to.test","deviance","error.test","error.train","nb.ok.test","nb.ko.test","nb.ok.train","nb.ko.train"
"1",0.5,24153,12075,"glm","without_location_with_risk_factor","E","0",8091.71088214214,0.0438095238095238,0.0443423177245063,11546,529,23082,1071
"2",0.5,24153,12075,"glm","without_location_with_risk_factor","E","1",8091.71088214214,0.0438095238095238,0.0443423177245063,11546,529,23082,1071
"3",0.5,24153,12075,"glm","without_location_with_risk_factor","E","ALL",NA,0.0438095238095238,0.0443423177245063,11546,529,23082,1071
"4",0.7,33813,12075,"glm","without_location_with_risk_factor","E","0",11401.4068811063,0.0436438923395445,0.0449531245378996,11548,527,32293,1520
"5",0.7,33813,12075,"glm","without_location_with_risk_factor","E","1",11401.4068811063,0.0436438923395445,0.0449531245378996,11548,527,32293,1520
"6",0.7,33813,12075,"glm","without_location_with_risk_factor","E","ALL",NA,0.0436438923395445,0.0449531245378996,11548,527,32293,1520
"7",0.9,43475,12075,"glm","without_location_with_risk_factor","E","0",14875.58038144,0.0436438923395445,0.0454054054054054,11548,527,41501,1974
"8",0.9,43475,12075,"glm","without_location_with_risk_factor","E","1",14875.58038144,0.0436438923395445,0.0454054054054054,11548,527,41501,1974
"9",0.9,43475,12075,"glm","without_location_with_risk_factor","E","ALL",NA,0.0436438923395445,0.0454054054054054,11548,527,41501,1974
