"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1"
"1",0.5,0.0600985221674877,0.0587945576556055,0.0600985221674877,0.0587945576556055,0.0600985221674877,0.0587945576556055
"2",0.7,0.0600985221674877,0.0587924893364408,0.0600985221674877,0.0587924893364408,0.0600985221674877,0.0587924893364408
"3",0.9,0.0602216748768473,0.0601976947019188,0.0602216748768473,0.0601976947019188,0.0602216748768473,0.0601976947019188
