"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.5,0.0724226804123711,0.0677730247899809,0.0357731958762887,0.0332422821213214,0.0444329896907217,0.0396588156470649,0.048298969072165,0.0456372725867134,0.016340206185567,0.0170076792248621
"2",0.7,0.0724226804123711,0.0683257252245619,0.0358762886597938,0.0339051686055073,0.0443814432989691,0.0400714180533058,0.048298969072165,0.0459615667795612,0.0162886597938144,0.0167132970107495
"3",0.9,0.0724226804123711,0.068217609162491,0.0358247422680412,0.0337866857551897,0.0443814432989691,0.0404438081603436,0.0483505154639175,0.0455261274158912,0.0162886597938144,0.0166785969935576
