"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3"
"1",0.5,0.0470202296336796,0.0442816531817188,0.0229633679606342,0.0206101027771703,0.0363039912520503,0.0347146293461623,0.0347731000546747,0.033238574240105
"2",0.7,0.0466921815199563,0.043734624546058,0.022744669218152,0.0206958491155453,0.0361946418808092,0.0339724315670272,0.0344450519409513,0.0328009684095435
"3",0.9,0.0468015308911974,0.0441002277904328,0.022744669218152,0.0198936977980258,0.0363039912520503,0.0348063781321185,0.0345544013121925,0.0335003796507213
