"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2"
"1",0.5,0.0656323112917128,0.0671099618273612,0.0291835980790543,0.0308459549316587,0.0589828838812954,0.060398965644625,0.043098140623076,0.0429750030784386
"2",0.7,0.0656323112917128,0.066754617414248,0.0291835980790543,0.0305628847845207,0.0589828838812954,0.0594986807387863,0.043098140623076,0.0434476693051891
"3",0.9,0.0657554488363502,0.0675855935971543,0.0293067356236917,0.0311249444197421,0.0592291589705701,0.0608133529431884,0.0429750030784386,0.043232889831378
