"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3"
"1",0.5,0.0525230658213494,0.0498647081561654,0.0263903922478223,0.0248679293905425,0.0391732384928612,0.0381909547738693,0.0394825009020154,0.0366705321479191
"2",0.7,0.0524199783516314,0.0489259484234359,0.0264419359826813,0.0237082850148177,0.0390186072882841,0.0381026009166713,0.0393794134322973,0.0360410109153828
"3",0.9,0.0523168908819133,0.050137441301111,0.0262873047781042,0.0239520100790287,0.0390701510231431,0.0389130683770473,0.0392763259625792,0.0374098041461459
