"","size.train","nrow.train","nrow.test","type.model","type.set","letter.to.test","value.to.test","deviance","error.test","error.train","nb.ok.test","nb.ko.test","nb.ok.train","nb.ko.train"
"1",0.5,24980,12489,"glm","with_location_with_risk_factor","B","0",11429.6479855912,0.0631755945231804,0.0657325860688551,11700,789,23338,1642
"2",0.5,24980,12489,"glm","with_location_with_risk_factor","B","1",11429.6479855912,0.0631755945231804,0.0657325860688551,11700,789,23338,1642
"3",0.5,24980,12489,"glm","with_location_with_risk_factor","B","ALL",NA,0.0631755945231804,0.0657325860688551,11700,789,23338,1642
"4",0.7,34972,12489,"glm","with_location_with_risk_factor","B","0",16648.2283867653,0.063255664985187,0.0690838384993709,11699,790,32556,2416
"5",0.7,34972,12489,"glm","with_location_with_risk_factor","B","1",16648.2283867653,0.063255664985187,0.0690838384993709,11699,790,32556,2416
"6",0.7,34972,12489,"glm","with_location_with_risk_factor","B","ALL",NA,0.063255664985187,0.0690838384993709,11699,790,32556,2416
"7",0.9,44964,12489,"glm","with_location_with_risk_factor","B","0",21190.6627736176,0.063255664985187,0.0679654834979094,11699,790,41908,3056
"8",0.9,44964,12489,"glm","with_location_with_risk_factor","B","1",21190.6627736176,0.063255664985187,0.0679654834979094,11699,790,41908,3056
"9",0.9,44964,12489,"glm","with_location_with_risk_factor","B","ALL",NA,0.063255664985187,0.0679654834979094,11699,790,41908,3056
