"","size.train","error.glm.test","error.glm.train","error.glm.test.1","error.glm.train.1","error.glm.test.2","error.glm.train.2","error.glm.test.3","error.glm.train.3","error.glm.test.4","error.glm.train.4"
"1",0.1,0.0763917525773196,0.0629911116836275,0.037680412371134,0.0324616771866546,0.0461855670103093,0.0392889346901971,0.050360824742268,0.0407059126626304,0.0185567010309278,0.0135256988277728
"2",0.3,0.0722164948453608,0.0660081597595018,0.0355154639175258,0.0316083315439124,0.0442783505154639,0.0397680910457376,0.048298969072165,0.0446639467468327,0.016340206185567,0.0159759501825209
"3",0.5,0.071340206185567,0.0672834097819925,0.0352061855670103,0.032211513683451,0.0436082474226804,0.0411791990929238,0.0477319587628866,0.0444518888831624,0.0161340206185567,0.0167242179044478
