"","size.train","error.glm.test","error.glm.train","error.glm.test.0","error.glm.train.0","error.glm.test.1","error.glm.train.1"
"1",0.5,0.0755225893459204,0.0713563321721542,0.0755225893459204,0.0713563321721542,0.0755225893459204,0.0713563321721542
"2",0.7,0.0752978197347719,0.0748916358966126,0.0752978197347719,0.0748916358966126,0.0752978197347719,0.0748916358966126
"3",0.9,0.0752978197347719,0.073167686352853,0.0752978197347719,0.073167686352853,0.0752978197347719,0.073167686352853
